customer_id,age,gender,region,product_category,purchase_date,units_purchased,unit_price,purchase_amount,return,payment_method,high_value
339,19,Other,North,Books,2022-09-04,2,59.46,115.82,0,Gift Card,0
340,49,Male,East,Electronics,2022-06-03,3,257.62,767.91,0,PayPal,1
341,30,Other,South,Electronics,2024-09-23,4,388.83,1550.93,0,Debit Card,1
342,63,Female,South,Sports,2023-11-28,5,171.47,861.37,0,Gift Card,1
343,44,Male,South,Electronics,2024-12-28,3,440.07,1321.67,0,Debit Card,1
344,58,Male,North,Home & Kitchen,2024-12-06,5,181.55,905.48,0,Gift Card,1
345,34,Other,South,Sports,2024-10-05,5,199.81,995.82,0,Credit Card,1
346,57,Female,South,Clothing,2022-04-04,1,46.65,44.59,0,Credit Card,0
347,48,Other,South,Clothing,2024-08-15,3,114.33,339.14,0,PayPal,1
348,51,Other,East,Sports,2024-10-08,3,164.44,497.74,0,Gift Card,1
349,41,Male,South,Home & Kitchen,2023-03-29,5,271.94,1362.54,0,Credit Card,1
350,62,Male,North,Sports,2024-06-30,4,215.62,862.1,0,PayPal,1
351,52,Other,East,Sports,2022-08-06,1,95.91,99.56,0,Gift Card,0
352,65,Male,South,Sports,2023-04-19,5,87.15,433.26,0,PayPal,1
353,23,Male,South,Sports,2023-03-08,2,245.87,493.92,0,Credit Card,1
354,36,Male,East,Electronics,2022-12-07,2,387.27,778.1,0,PayPal,1
355,47,Other,South,Books,2023-07-05,1,54.85,53.42,0,Gift Card,0
356,24,Male,North,Clothing,2022-12-23,4,41.3,167.79,0,Debit Card,0
357,27,Other,North,Home & Kitchen,2022-01-23,5,203.56,1015.76,0,Credit Card,1
358,58,Male,South,Electronics,2023-06-06,3,514.44,1541.3,0,Gift Card,1
359,49,Female,North,Clothing,2024-03-12,1,143.16,139.23,0,Gift Card,0
360,51,Male,East,Books,2024-02-01,4,23.55,93.62,0,PayPal,0
361,45,Other,South,Sports,2023-03-18,3,188.12,566.66,0,Credit Card,1
362,32,Male,East,Books,2024-02-08,2,34.63,73.67,0,Debit Card,0
363,47,Other,North,Clothing,2024-10-12,2,27.88,56.8,0,Debit Card,0
364,54,Other,South,Clothing,2023-05-31,3,109.7,332.73,0,PayPal,1
365,46,Male,East,Electronics,2024-11-05,1,460.54,463.77,0,Credit Card,1
366,39,Other,North,Electronics,2024-03-02,2,568.77,1134.28,0,Debit Card,1
367,21,Male,South,Home & Kitchen,2022-12-02,5,164.27,821.23,0,Credit Card,1
368,37,Female,West,Sports,2022-09-15,3,76.81,226.59,0,PayPal,1
369,49,Other,North,Books,2023-05-12,3,7.45,24.17,0,Credit Card,0
370,53,Other,North,Sports,2024-06-14,2,118.52,241.54,0,Credit Card,1
371,21,Other,West,Books,2022-06-09,1,21.61,17.98,0,Credit Card,0
372,44,Other,West,Sports,2024-05-01,5,196.24,983.56,0,PayPal,1
373,34,Female,East,Clothing,2023-11-21,1,66.05,67.38,0,PayPal,0
374,29,Female,North,Clothing,2023-01-15,4,143.38,574.35,0,PayPal,1
375,39,Male,West,Sports,2024-08-14,4,241.52,964.98,0,Debit Card,1
376,34,Other,South,Home & Kitchen,2023-11-22,2,197.65,393.84,0,Gift Card,1
377,27,Other,North,Clothing,2024-12-02,2,140.73,276.9,1,Credit Card,1
378,18,Female,East,Home & Kitchen,2022-10-12,2,235.43,468.04,0,Gift Card,1
379,39,Male,West,Clothing,2023-02-01,4,91.09,359.52,0,Credit Card,1
380,43,Female,North,Electronics,2022-01-12,1,231.14,231.95,0,Credit Card,1
381,35,Female,North,Electronics,2023-05-14,1,356.37,352.43,0,Credit Card,1
382,31,Male,West,Sports,2024-01-24,2,151.2,306.12,1,PayPal,1
383,64,Other,West,Books,2022-02-04,5,52.52,262.82,1,Debit Card,1
384,46,Other,West,Electronics,2023-12-28,1,366.6,368.6,0,PayPal,1
385,29,Female,North,Clothing,2024-04-28,4,136.7,545.9,0,Credit Card,1
386,53,Female,West,Clothing,2022-03-31,3,107.67,323.6,0,Gift Card,1
387,52,Female,West,Electronics,2024-02-15,3,211.65,639.38,0,Credit Card,1
388,29,Male,North,Electronics,2023-08-28,3,597.74,1789.05,0,Credit Card,1
389,24,Male,North,Books,2024-08-27,5,34.0,167.53,0,Debit Card,0
390,46,Female,East,Electronics,2024-10-18,2,326.34,655.47,0,Credit Card,1
391,28,Other,South,Sports,2023-02-22,4,173.3,689.19,0,PayPal,1
392,50,Other,North,Books,2022-04-25,5,10.99,50.7,1,Debit Card,0
393,23,Male,South,Electronics,2023-09-09,4,436.44,1744.38,0,Debit Card,1
394,64,Male,East,Clothing,2024-04-05,4,84.77,335.0,0,Debit Card,1
395,32,Other,East,Electronics,2023-02-17,2,333.0,666.86,0,Credit Card,1
396,49,Male,West,Sports,2023-12-30,3,239.43,715.55,0,Debit Card,1
397,28,Other,East,Sports,2024-10-17,2,142.57,289.1,0,Debit Card,1
398,40,Female,West,Clothing,2024-01-31,5,48.49,245.26,0,PayPal,1
399,43,Male,West,Books,2023-11-07,5,30.24,153.21,1,Gift Card,0
400,51,Female,North,Clothing,2023-04-02,5,139.52,698.77,0,PayPal,1
401,63,Male,North,Electronics,2024-07-08,2,229.24,462.12,0,PayPal,1
402,51,Male,South,Clothing,2022-07-11,4,47.81,188.49,0,Gift Card,0
403,46,Female,West,Books,2024-01-09,4,5.72,26.6,0,Gift Card,0
404,21,Female,West,Home & Kitchen,2024-09-04,1,33.83,36.73,0,Debit Card,0
405,34,Male,South,Clothing,2024-10-05,5,127.82,641.59,0,PayPal,1
406,52,Female,West,Books,2022-04-06,4,45.27,181.68,0,Credit Card,0
407,30,Other,East,Home & Kitchen,2023-10-25,1,125.86,123.32,0,PayPal,0
408,58,Other,West,Books,2022-02-06,4,43.41,172.86,0,Gift Card,0
409,56,Female,West,Books,2022-10-06,5,26.74,136.62,0,Debit Card,0
410,32,Other,West,Home & Kitchen,2022-08-05,3,287.28,857.16,0,Debit Card,1
411,46,Other,North,Clothing,2024-05-16,5,145.72,731.4,0,Debit Card,1
412,46,Other,East,Home & Kitchen,2024-05-22,2,136.05,269.51,0,Credit Card,1
413,28,Male,West,Clothing,2022-03-03,4,131.05,520.64,0,Credit Card,1
414,49,Other,East,Books,2023-08-19,4,47.52,186.24,0,Gift Card,0
415,19,Other,East,Clothing,2023-12-30,2,60.3,115.87,0,Debit Card,0
416,64,Female,East,Sports,2023-02-01,2,77.21,154.65,0,PayPal,0
417,31,Other,South,Home & Kitchen,2023-11-30,3,153.72,458.35,0,Debit Card,1
418,37,Male,West,Home & Kitchen,2024-11-08,4,240.96,968.75,0,PayPal,1
419,39,Male,North,Electronics,2022-06-26,4,582.08,2329.05,0,PayPal,1
420,28,Female,North,Books,2023-01-31,3,47.0,137.37,0,Credit Card,0
421,44,Male,North,Books,2023-03-21,1,52.04,53.92,0,Debit Card,0
422,20,Male,North,Clothing,2022-03-17,3,98.4,299.17,0,Gift Card,1
423,34,Other,West,Sports,2022-09-22,5,212.97,1067.29,0,Debit Card,1
424,61,Other,North,Books,2023-03-31,4,48.14,188.34,1,Debit Card,0
425,45,Male,East,Sports,2023-12-19,2,109.82,223.6,0,Gift Card,1
426,46,Female,South,Electronics,2024-01-05,5,398.4,1994.92,0,Gift Card,1
427,38,Female,North,Home & Kitchen,2024-04-30,4,247.28,985.72,0,Debit Card,1
428,64,Other,East,Sports,2022-05-24,3,35.36,101.61,1,Gift Card,0
429,33,Male,North,Books,2024-06-03,5,49.44,247.79,0,PayPal,1
430,54,Other,West,Home & Kitchen,2024-12-28,4,78.03,308.68,0,Credit Card,1
431,37,Female,East,Sports,2023-01-31,1,140.8,144.15,0,Gift Card,0
432,23,Male,West,Sports,2024-11-14,1,206.86,205.45,0,PayPal,1
433,36,Other,North,Clothing,2024-08-05,2,53.0,110.12,0,Credit Card,0
434,22,Other,East,Home & Kitchen,2024-06-09,4,96.37,386.13,0,Gift Card,1
435,20,Female,East,Sports,2023-07-23,1,115.62,112.45,0,Credit Card,0
436,18,Other,East,Clothing,2024-11-28,3,136.3,405.31,0,Debit Card,1
437,55,Female,North,Books,2022-04-19,4,5.02,20.86,0,Gift Card,0
438,32,Female,South,Sports,2024-12-01,3,227.81,686.05,0,PayPal,1
439,51,Male,South,Clothing,2024-07-23,3,39.99,122.8,0,PayPal,0
440,52,Male,West,Clothing,2023-02-02,1,148.71,146.47,0,Credit Card,0
441,42,Other,South,Home & Kitchen,2023-09-26,4,287.81,1148.28,0,PayPal,1
442,41,Female,North,Clothing,2024-01-03,5,84.31,416.71,0,PayPal,1
443,29,Female,East,Sports,2022-08-23,1,140.36,142.15,0,Gift Card,0
444,35,Male,East,Electronics,2023-10-20,1,366.7,362.46,1,Credit Card,1
445,32,Male,North,Books,2024-01-21,4,39.95,159.01,0,PayPal,0
446,61,Female,East,Sports,2023-08-11,4,45.41,182.67,0,Debit Card,0
447,33,Male,South,Sports,2024-10-29,3,32.34,101.39,1,Gift Card,0
448,44,Other,West,Books,2024-08-11,4,8.17,30.81,0,PayPal,0
449,25,Female,North,Books,2023-05-07,3,29.44,85.82,0,PayPal,0
450,63,Male,East,Clothing,2024-07-01,1,55.82,57.36,0,PayPal,0
451,42,Other,North,Sports,2022-06-19,2,164.96,331.11,0,Gift Card,1
452,34,Female,South,Clothing,2024-08-03,5,149.02,743.41,0,Gift Card,1
453,46,Other,East,Home & Kitchen,2024-03-05,1,134.31,138.59,0,Credit Card,0
454,25,Other,East,Clothing,2023-09-26,4,94.6,381.85,0,Gift Card,1
455,32,Female,East,Home & Kitchen,2022-01-29,5,142.21,708.31,0,PayPal,1
456,44,Other,East,Electronics,2022-12-05,2,531.27,1059.94,0,PayPal,1
457,63,Male,North,Sports,2023-05-15,2,228.0,456.13,0,Debit Card,1
458,24,Male,South,Home & Kitchen,2023-05-26,3,266.89,803.39,0,Gift Card,1
459,20,Male,South,Electronics,2022-08-05,5,588.47,2937.78,0,PayPal,1
460,46,Other,West,Books,2024-12-29,3,6.51,21.47,0,Debit Card,0
461,61,Male,North,Clothing,2023-03-21,1,129.18,130.66,0,Credit Card,0
462,41,Other,South,Electronics,2024-05-25,5,488.3,2438.8,0,Credit Card,1
463,20,Male,North,Home & Kitchen,2022-06-16,1,91.75,93.56,0,Credit Card,0
464,37,Female,North,Sports,2022-04-01,3,240.17,724.92,0,PayPal,1
465,63,Other,South,Books,2023-12-15,5,13.15,61.22,0,PayPal,0
466,32,Other,West,Books,2022-02-08,3,42.38,125.32,0,Credit Card,0
467,42,Male,West,Electronics,2022-06-22,5,251.2,1255.38,1,Debit Card,1
468,47,Female,West,Electronics,2023-10-15,3,344.12,1036.36,0,Credit Card,1
469,31,Male,East,Clothing,2024-01-24,2,113.49,231.6,0,Gift Card,1
470,24,Male,South,Books,2024-12-17,3,35.98,107.39,0,PayPal,0
471,34,Female,East,Books,2023-04-21,2,28.51,59.53,1,PayPal,0
472,61,Female,East,Clothing,2023-04-01,3,62.42,187.59,0,Gift Card,0
473,37,Male,East,Sports,2024-04-08,5,213.92,1069.99,0,PayPal,1
474,53,Female,North,Clothing,2024-06-13,5,38.7,191.26,0,Gift Card,0
475,26,Male,North,Home & Kitchen,2024-10-21,5,146.13,727.81,0,Credit Card,1
476,55,Other,South,Home & Kitchen,2023-01-22,4,274.01,1093.94,0,Credit Card,1
477,65,Male,South,Electronics,2022-12-14,1,530.63,531.2,0,PayPal,1
478,39,Other,North,Clothing,2022-07-09,5,72.12,355.9,1,PayPal,1
479,19,Male,North,Clothing,2023-05-20,2,119.2,242.48,0,Credit Card,1
480,41,Female,East,Electronics,2024-04-03,5,520.42,2598.67,0,Gift Card,1
481,25,Other,West,Sports,2024-07-17,4,225.0,897.2,1,Credit Card,1
482,28,Female,West,Clothing,2024-07-22,2,90.79,181.75,0,Gift Card,0
483,30,Other,West,Books,2022-05-14,4,16.25,67.08,0,Debit Card,0
484,34,Other,West,Clothing,2022-02-27,2,53.19,102.34,0,Credit Card,0
485,25,Male,West,Sports,2023-11-16,3,91.53,272.77,0,Gift Card,1
486,38,Male,East,Clothing,2023-11-03,1,97.19,101.88,0,Gift Card,0
487,35,Male,South,Books,2022-06-22,1,6.8,4.43,0,Gift Card,0
488,47,Male,North,Home & Kitchen,2024-03-25,4,201.73,805.06,0,PayPal,1
489,35,Female,East,Home & Kitchen,2022-03-21,1,128.38,131.74,0,PayPal,0
490,63,Male,West,Sports,2024-06-04,4,91.43,361.22,0,Debit Card,1
491,64,Male,North,Sports,2022-07-22,4,222.89,891.19,0,Debit Card,1
492,48,Other,East,Books,2024-02-03,4,30.3,120.0,0,Gift Card,0
493,55,Female,West,Home & Kitchen,2022-02-16,1,55.66,53.83,0,PayPal,0
494,49,Female,East,Home & Kitchen,2023-10-18,4,253.22,1010.74,0,Gift Card,1
495,28,Other,North,Home & Kitchen,2023-04-16,1,42.86,38.78,0,PayPal,0
496,62,Other,South,Home & Kitchen,2024-08-28,4,226.22,903.04,0,PayPal,1
497,42,Male,West,Books,2024-11-01,5,47.56,233.25,0,Debit Card,1
498,50,Female,North,Sports,2024-01-06,4,104.34,420.15,0,Gift Card,1
499,55,Male,North,Sports,2024-02-23,2,210.58,420.14,0,Gift Card,1
500,58,Other,South,Electronics,2024-08-25,4,382.05,1527.63,0,PayPal,1
501,25,Male,East,Sports,2022-12-24,3,129.24,391.66,0,PayPal,1
502,28,Female,South,Home & Kitchen,2024-08-29,4,42.26,170.62,0,Credit Card,0
503,39,Male,South,Clothing,2023-10-30,2,57.7,110.49,0,Debit Card,0
504,41,Female,East,Home & Kitchen,2023-01-08,2,281.37,567.18,0,Credit Card,1
505,58,Male,East,Home & Kitchen,2024-10-28,1,135.79,133.16,0,PayPal,0
506,34,Male,East,Sports,2023-11-07,5,148.01,736.11,0,Gift Card,1
507,29,Female,North,Electronics,2022-03-31,4,389.41,1560.32,0,PayPal,1
508,63,Female,North,Books,2023-11-29,1,37.47,37.48,0,Credit Card,0
509,49,Female,West,Clothing,2023-06-24,5,27.97,139.2,0,Debit Card,0
510,32,Male,West,Clothing,2024-01-02,4,67.08,265.83,0,PayPal,1
511,33,Male,South,Electronics,2024-05-18,3,475.41,1426.7,0,Gift Card,1
512,39,Male,South,Home & Kitchen,2022-02-10,4,84.15,334.35,0,Credit Card,1
513,45,Other,West,Books,2024-01-10,2,16.2,36.41,0,PayPal,0
514,37,Male,South,Books,2023-05-17,2,5.55,8.26,0,Gift Card,0
515,50,Female,East,Books,2024-08-16,3,29.06,91.03,0,Gift Card,0
516,27,Female,North,Sports,2024-07-17,1,223.62,224.21,0,PayPal,1
517,57,Female,West,Home & Kitchen,2023-04-06,5,44.01,223.35,0,Credit Card,1
518,49,Male,North,Clothing,2024-01-02,4,44.85,181.51,0,Gift Card,0
519,50,Female,West,Clothing,2024-01-22,2,60.31,122.59,0,Debit Card,0
520,19,Female,North,Home & Kitchen,2024-07-13,1,227.57,225.81,0,Credit Card,1
521,50,Other,West,Clothing,2024-06-27,3,103.28,307.19,0,Gift Card,1
522,50,Other,North,Sports,2023-01-25,2,118.59,234.28,0,PayPal,1
523,58,Female,East,Books,2024-06-01,3,46.75,143.82,0,PayPal,0
524,30,Other,West,Clothing,2022-09-13,4,99.25,400.21,0,Credit Card,1
525,47,Other,West,Sports,2023-12-10,5,226.61,1132.45,0,Gift Card,1
526,50,Female,West,Books,2023-03-26,2,49.99,96.31,0,Gift Card,0
527,30,Male,East,Home & Kitchen,2022-01-10,2,98.26,195.34,0,Credit Card,0
528,43,Male,North,Home & Kitchen,2024-04-03,4,103.29,414.35,0,Credit Card,1
529,39,Female,West,Sports,2024-03-08,1,53.21,52.75,0,Credit Card,0
530,56,Male,North,Sports,2024-05-26,5,100.82,506.89,0,Debit Card,1
531,19,Other,East,Sports,2024-10-25,2,249.9,504.77,0,Debit Card,1
532,55,Female,South,Clothing,2024-10-12,5,72.75,360.65,0,Debit Card,1
533,56,Male,West,Home & Kitchen,2023-01-09,2,89.53,178.66,0,PayPal,0
534,43,Male,East,Clothing,2024-12-24,5,119.12,594.92,0,Debit Card,1
535,63,Other,North,Clothing,2022-05-26,3,90.52,269.61,0,Debit Card,1
536,32,Female,West,Books,2022-08-12,2,13.23,23.44,0,Debit Card,0
537,51,Female,North,Sports,2022-06-26,5,110.66,548.93,0,Gift Card,1
538,59,Other,South,Clothing,2024-05-02,1,73.88,77.75,0,Debit Card,0
539,61,Female,West,Books,2022-03-04,3,46.46,138.58,0,Credit Card,0
540,57,Female,West,Electronics,2024-04-06,3,159.3,477.88,0,Debit Card,1
541,28,Other,North,Books,2024-03-05,1,19.8,23.97,0,PayPal,0
542,20,Other,West,Electronics,2023-11-20,5,382.92,1917.35,0,PayPal,1
543,23,Male,East,Electronics,2022-04-15,4,270.98,1080.23,0,Debit Card,1
544,26,Female,East,Electronics,2023-05-26,1,432.8,433.45,0,Credit Card,1
545,23,Other,South,Electronics,2023-01-20,5,366.84,1833.62,0,Credit Card,1
546,26,Male,East,Sports,2023-02-09,1,106.38,109.36,0,Gift Card,0
547,56,Female,South,Clothing,2024-04-02,1,143.4,145.64,0,Credit Card,0
548,48,Male,North,Clothing,2023-06-02,2,102.18,206.27,0,Gift Card,1
549,49,Other,North,Electronics,2023-04-21,5,208.47,1040.77,1,Gift Card,1
550,58,Female,South,Clothing,2023-12-10,4,92.81,374.3,0,Credit Card,1
551,29,Male,East,Electronics,2024-02-10,2,501.33,998.18,0,Credit Card,1
552,25,Other,East,Clothing,2024-11-12,1,112.1,108.7,0,Gift Card,0
553,25,Other,South,Books,2024-09-23,1,14.46,12.82,0,PayPal,0
554,45,Other,South,Sports,2023-11-08,1,243.79,239.56,0,Debit Card,1
555,37,Other,North,Home & Kitchen,2023-12-15,5,151.18,753.25,0,PayPal,1
556,64,Other,South,Electronics,2022-03-24,5,221.56,1111.11,0,Credit Card,1
557,24,Other,East,Books,2023-04-02,2,14.91,34.3,0,Credit Card,0
558,28,Other,South,Books,2022-01-01,4,10.4,39.66,0,Gift Card,0
559,37,Male,South,Sports,2022-02-20,2,205.79,409.23,0,Debit Card,1
560,33,Female,South,Sports,2023-11-16,3,52.46,155.17,0,Credit Card,0
561,21,Female,North,Electronics,2023-12-18,1,206.31,204.08,0,Debit Card,1
562,23,Male,South,Electronics,2023-03-25,1,532.71,528.07,0,PayPal,1
563,39,Other,West,Books,2024-05-30,1,23.95,28.22,0,Debit Card,0
564,43,Female,West,Books,2023-05-03,2,6.7,10.53,0,PayPal,0
565,20,Other,West,Sports,2022-02-03,2,36.68,72.55,0,Credit Card,0
566,58,Female,East,Electronics,2022-04-05,1,213.98,209.07,0,Credit Card,1
567,59,Other,East,Electronics,2022-06-03,2,246.03,495.63,0,Gift Card,1
568,31,Male,South,Books,2022-09-07,5,41.58,210.23,0,PayPal,1
569,28,Other,West,Home & Kitchen,2023-11-05,5,72.48,366.86,0,PayPal,1
570,35,Female,North,Books,2023-03-14,2,11.54,25.89,0,Debit Card,0
571,29,Other,West,Home & Kitchen,2022-04-28,1,236.47,234.61,0,Gift Card,1
572,40,Female,West,Electronics,2024-02-10,2,451.97,901.43,0,Gift Card,1
573,29,Other,East,Books,2022-09-25,2,28.94,59.86,0,Gift Card,0
574,30,Female,East,Sports,2024-12-13,2,148.59,295.83,0,PayPal,1
575,42,Female,North,Clothing,2022-08-24,3,60.56,182.34,0,Credit Card,0
576,62,Female,East,Electronics,2023-01-24,5,367.13,1830.69,0,Credit Card,1
577,36,Other,North,Electronics,2024-09-16,4,378.0,1507.63,1,Debit Card,1
578,63,Female,East,Books,2024-02-02,4,26.3,105.55,0,Debit Card,0
579,53,Other,West,Clothing,2023-02-05,3,137.85,414.22,0,PayPal,1
580,62,Male,West,Clothing,2023-09-16,2,22.09,46.69,0,Credit Card,0
581,25,Male,North,Clothing,2024-02-06,3,121.68,361.37,0,Gift Card,1
582,46,Female,North,Books,2024-07-07,3,11.84,35.65,0,Credit Card,0
583,49,Other,East,Books,2024-05-02,1,48.87,45.81,0,Debit Card,0
584,61,Female,East,Home & Kitchen,2023-08-01,5,196.3,977.41,0,Credit Card,1
585,35,Other,North,Home & Kitchen,2022-03-16,4,257.69,1029.85,0,Gift Card,1
586,23,Other,North,Home & Kitchen,2023-03-11,2,56.33,109.29,0,Debit Card,0
587,35,Male,West,Sports,2022-04-13,4,150.77,600.3,0,PayPal,1
588,36,Other,West,Electronics,2024-02-03,4,375.49,1500.13,0,Credit Card,1
589,39,Other,North,Home & Kitchen,2024-01-08,5,220.67,1100.95,0,Credit Card,1
590,54,Female,West,Sports,2024-03-16,4,145.22,576.74,0,PayPal,1
591,49,Female,South,Sports,2022-04-08,4,146.67,582.56,0,PayPal,1
592,58,Other,East,Books,2024-03-08,3,28.63,82.82,1,Gift Card,0
593,20,Male,West,Clothing,2024-05-08,5,60.15,296.25,0,Credit Card,1
594,45,Female,South,Clothing,2023-03-11,1,82.69,83.96,0,Debit Card,0
595,27,Female,North,Home & Kitchen,2023-03-23,2,61.99,121.86,0,Credit Card,0
596,52,Male,West,Electronics,2022-09-06,4,582.68,2328.52,0,Gift Card,1
597,46,Female,North,Electronics,2022-06-15,2,471.48,941.29,0,Debit Card,1
598,32,Other,East,Electronics,2024-09-10,1,578.61,580.24,1,Debit Card,1
599,50,Other,North,Sports,2024-10-16,2,76.01,155.73,0,Debit Card,0
600,24,Other,South,Sports,2023-06-26,1,222.85,225.44,0,Gift Card,1
601,29,Female,North,Sports,2024-01-29,3,206.98,623.21,0,Credit Card,1
602,47,Female,South,Books,2022-03-22,4,42.24,168.82,0,Debit Card,0
603,38,Female,West,Sports,2022-05-13,1,165.63,167.57,0,PayPal,0
604,48,Female,West,Electronics,2024-03-07,2,292.45,585.42,0,Gift Card,1
605,41,Other,South,Electronics,2024-06-18,4,517.38,2066.7,0,Debit Card,1
606,37,Male,East,Clothing,2022-05-18,3,85.2,252.68,0,Gift Card,1
607,54,Other,East,Electronics,2022-07-03,4,181.9,725.57,0,PayPal,1
608,21,Female,East,Sports,2024-02-24,1,95.39,99.5,0,Debit Card,0
609,45,Other,West,Sports,2024-09-10,3,235.44,706.8,0,Credit Card,1
610,61,Male,West,Home & Kitchen,2022-03-10,2,259.68,521.71,0,Gift Card,1
611,37,Other,East,Books,2023-06-30,3,59.0,175.48,0,Debit Card,0
612,41,Male,North,Electronics,2022-02-22,3,432.6,1296.87,0,Debit Card,1
613,49,Female,East,Books,2022-07-24,5,18.61,89.32,0,Gift Card,0
614,58,Other,North,Electronics,2022-05-06,3,223.27,666.51,0,PayPal,1
615,53,Other,East,Clothing,2022-02-12,3,44.3,136.17,0,Gift Card,0
616,51,Other,North,Clothing,2022-04-21,4,22.57,91.14,0,Credit Card,0
617,53,Other,West,Books,2024-01-31,2,26.49,51.35,0,PayPal,0
618,19,Female,East,Sports,2024-04-27,4,68.07,275.31,0,Credit Card,1
619,32,Male,East,Home & Kitchen,2022-04-05,4,141.15,562.05,0,Credit Card,1
620,51,Male,South,Electronics,2024-06-18,1,570.75,575.51,0,Gift Card,1
621,53,Other,East,Electronics,2022-12-26,4,343.74,1373.42,0,Debit Card,1
622,23,Female,North,Home & Kitchen,2024-06-18,5,267.06,1333.65,0,PayPal,1
623,56,Male,South,Books,2022-10-08,5,38.3,189.63,0,Credit Card,0
624,59,Male,East,Books,2023-10-29,1,18.59,14.81,0,Debit Card,0
625,29,Male,East,Electronics,2022-04-03,2,310.13,616.38,1,Debit Card,1
626,20,Male,West,Clothing,2023-11-03,2,30.91,63.3,0,Debit Card,0
627,62,Male,South,Home & Kitchen,2022-03-02,4,120.03,483.89,0,PayPal,1
628,35,Male,North,Electronics,2023-09-26,4,454.89,1822.48,0,Debit Card,1
629,57,Female,East,Clothing,2024-12-10,4,29.37,113.91,0,Gift Card,0
630,38,Other,West,Books,2024-10-25,2,16.3,33.05,0,Credit Card,0
631,32,Male,East,Clothing,2023-08-27,3,69.59,204.82,0,Debit Card,1
632,50,Female,South,Sports,2023-11-13,5,245.96,1225.26,0,Credit Card,1
633,52,Female,North,Electronics,2023-06-18,3,503.19,1511.13,0,PayPal,1
634,43,Other,West,Home & Kitchen,2024-04-17,3,228.04,684.48,0,Credit Card,1
635,25,Other,East,Clothing,2023-10-07,2,35.1,66.03,0,Debit Card,0
636,53,Male,North,Books,2022-08-21,3,47.95,139.21,0,PayPal,0
637,65,Other,East,Clothing,2023-06-08,1,122.08,126.98,0,PayPal,0
638,47,Other,East,Books,2022-12-12,4,38.06,147.54,0,PayPal,0
639,40,Female,South,Sports,2024-12-05,1,247.83,247.28,0,PayPal,1
640,59,Female,South,Books,2023-06-30,5,22.89,114.49,0,PayPal,0
641,61,Female,East,Home & Kitchen,2024-03-04,4,284.14,1132.75,0,Credit Card,1
642,31,Male,West,Sports,2022-09-06,3,230.81,689.13,0,Debit Card,1
643,31,Male,South,Clothing,2022-02-16,5,21.49,105.98,0,Credit Card,0
644,19,Other,South,Electronics,2022-08-02,4,352.55,1412.83,0,Debit Card,1
645,54,Other,South,Books,2022-08-27,3,58.74,176.29,0,PayPal,0
646,22,Male,South,Home & Kitchen,2024-12-15,1,57.84,59.22,0,PayPal,0
647,55,Male,North,Electronics,2022-12-16,4,396.5,1590.86,0,Gift Card,1
648,62,Female,East,Electronics,2022-04-17,3,590.53,1774.27,0,Gift Card,1
649,58,Male,North,Sports,2024-04-10,1,149.99,149.33,0,Credit Card,0
650,64,Male,North,Clothing,2022-02-17,5,44.68,222.84,0,Credit Card,1
651,31,Other,East,Electronics,2022-12-03,5,411.98,2061.1,0,Debit Card,1
652,56,Other,South,Home & Kitchen,2024-11-15,5,85.2,427.65,0,Debit Card,1
653,42,Female,West,Books,2024-03-14,5,33.58,167.93,0,Gift Card,0
654,37,Male,South,Books,2022-01-08,2,9.07,19.59,0,Gift Card,0
655,19,Other,South,Books,2023-09-17,4,38.3,148.44,0,Debit Card,0
656,56,Male,South,Sports,2023-12-20,4,141.28,564.41,0,Credit Card,1
657,23,Male,South,Home & Kitchen,2022-10-30,2,229.84,457.48,0,Debit Card,1
658,34,Female,West,Electronics,2023-10-01,3,433.82,1297.74,0,Credit Card,1
659,42,Male,North,Home & Kitchen,2022-02-25,3,178.39,531.18,0,Debit Card,1
660,45,Female,West,Sports,2023-12-27,5,180.2,902.03,0,PayPal,1
661,19,Other,East,Sports,2023-06-10,1,57.39,57.62,0,PayPal,0
662,52,Other,South,Clothing,2023-04-19,3,97.4,289.73,0,Credit Card,1
663,54,Other,West,Home & Kitchen,2022-01-28,1,76.47,76.18,0,Credit Card,0
664,22,Other,East,Books,2022-03-19,4,55.9,223.54,0,Credit Card,1
665,18,Female,West,Sports,2022-12-31,1,40.38,37.33,0,Gift Card,0
666,57,Female,South,Sports,2023-10-28,4,121.83,488.86,0,Gift Card,1
667,29,Other,South,Clothing,2023-06-10,2,110.45,223.72,0,Debit Card,1
668,53,Other,East,Books,2023-11-30,2,30.19,63.3,0,Gift Card,0
669,62,Other,West,Sports,2024-06-01,5,45.72,229.63,0,Debit Card,1
670,40,Female,South,Electronics,2024-10-27,3,399.02,1197.18,0,Debit Card,1
671,64,Other,East,Books,2024-10-23,5,40.29,197.06,0,Debit Card,0
672,48,Female,West,Home & Kitchen,2024-07-07,4,220.02,877.97,0,Credit Card,1
673,28,Male,West,Clothing,2024-01-20,5,68.52,338.55,0,PayPal,1
674,27,Other,East,Electronics,2022-12-29,1,403.65,408.29,0,Gift Card,1
675,20,Female,West,Electronics,2024-03-16,4,352.81,1407.59,0,Debit Card,1
676,31,Female,West,Home & Kitchen,2024-01-09,2,211.46,419.43,0,PayPal,1
677,33,Female,South,Clothing,2024-11-04,3,95.86,291.48,0,Debit Card,1
678,27,Male,South,Sports,2023-04-30,4,143.3,577.62,0,Credit Card,1
